Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,Sales
Acer,Notebook,2,1.68,9.774653681,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,22883
Samsung,Ultrabook,16,0.81,11.38348535,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34551
HP,Notebook,8,1.86,10.2652766,0,0,141.2119981,Intel Core i3,0,256,Intel,Windows,29332
Dell,Notebook,8,1.6,11.00261819,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows,22608
HP,Workstation,16,3,12.36241772,0,1,127.3356746,Other Intel Processor,0,256,Nvidia,Windows,25754
Lenovo,Netbook,4,1.4,10.13887583,1,0,135.0942112,Other Intel Processor,0,128,Intel,Windows,27989
HP,Notebook,8,1.84,11.52517019,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29049
Asus,Notebook,4,2.45,10.3368635,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,Others,20186
Lenovo,Ultrabook,4,1.7,10.97498349,0,0,157.3505121,Intel Core i5,0,180,Intel,Windows,32788
Asus,Notebook,4,2.37,10.72067972,0,0,100.4546699,Intel Core i7,0,256,Intel,Windows,20100
Lenovo,2 in 1 Convertible,8,1.3,11.06480418,1,1,276.0535301,Intel Core i5,0,256,Intel,Windows,59357
HP,Notebook,8,2.2,10.97771698,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29172
HP,Workstation,8,2.59,11.32864295,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29093
Dell,Gaming,16,4.42,11.93727636,0,1,282.4239962,Intel Core i7,1000,256,Nvidia,Windows,60589
Acer,Notebook,4,2.1,10.37082262,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,20178
Lenovo,Gaming,8,2.5,10.93019989,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29183
Dell,Ultrabook,16,1.18,11.50335501,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,36899
Google,Ultrabook,8,1.1,11.3273609,1,0,234.5074,Intel Core i5,0,256,Intel,Others,49992
Asus,Ultrabook,8,1.2,11.00464859,0,1,276.0535301,Intel Core i5,0,256,Intel,Windows,59370
Dell,Notebook,4,1.65,10.71962021,0,0,117.8265301,Intel Core i3,500,0,Intel,Windows,23991
Acer,Notebook,4,1.6,10.46019626,0,0,117.8265301,Intel Core i5,0,128,Intel,Windows,24050
Asus,Notebook,4,2.8,10.12901686,0,0,90.58340172,Other Intel Processor,1000,0,Nvidia,Windows,18021
Dell,Gaming,16,2.72,10.97771698,1,1,282.4239962,Intel Core i7,1000,128,Nvidia,Windows,60803
Samsung,Ultrabook,8,1.31,11.35269474,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34558
Acer,Notebook,4,2.1,9.672654513,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,20335
Dell,Notebook,16,2.3,11.04990644,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,29156
Samsung,2 in 1 Convertible,16,1.71,11.47054726,1,0,146.860478,Intel Core i7,0,256,AMD,Windows,30327
Toshiba,Notebook,4,1.75,10.90311893,0,1,111.9352036,Intel Core i5,0,128,Intel,Windows,22631
Dell,Gaming,8,2.62,10.97771698,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29172
HP,Ultrabook,4,1.26,11.1016483,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,25595
Asus,2 in 1 Convertible,12,2.3,10.70777173,1,0,141.2119981,Intel Core i7,2000,0,Nvidia,Windows,29232
Lenovo,Notebook,16,2.5,11.74620626,0,0,282.4239962,Intel Core i7,0,512,Nvidia,Windows,60631
Acer,Notebook,4,1.8,10.43075959,0,1,157.3505121,Intel Core i3,0,128,Intel,Windows,32910
Razer,Gaming,16,1.95,11.94768216,0,0,157.3505121,Intel Core i7,0,512,Nvidia,Windows,32570
Asus,Notebook,8,2,10.34185964,0,0,141.2119981,Other Intel Processor,0,128,Intel,Windows,29314
Dell,Gaming,32,4.42,12.16113419,0,1,127.3356746,Intel Core i7,1000,1000,Nvidia,Windows,25799
Asus,Gaming,16,4.3,11.73773163,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25893
Toshiba,Ultrabook,16,1.47,11.45090026,0,1,157.3505121,Intel Core i7,0,512,Nvidia,Windows,32681
Lenovo,Notebook,8,2.2,9.771618777,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,20313
Lenovo,Ultrabook,16,1.7,11.71579055,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32622
MSI,Gaming,16,1.6,11.52042209,0,1,157.3505121,Intel Core i7,1000,256,Nvidia,Windows,32665
MSI,Gaming,8,2.2,10.96857615,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29174
Lenovo,Gaming,4,2.4,10.8823158,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29193
Acer,Gaming,16,4.2,11.71579055,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25898
Dell,Gaming,8,2.62,10.86820267,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,29197
Asus,Gaming,8,2.24,11.17523937,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29128
Vero,Notebook,4,1.22,9.288274273,0,0,157.3505121,Other Intel Processor,0,0,Intel,Windows,33165
Lenovo,2 in 1 Convertible,8,1.37,11.56134985,1,1,165.6321181,Intel Core i7,0,512,Intel,Windows,34511
Lenovo,2 in 1 Convertible,8,2.08,10.8414521,1,0,141.2119981,Intel Core i5,0,256,AMD,Windows,29203
Apple,Ultrabook,8,0.92,11.03603739,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,48245
Lenovo,2 in 1 Convertible,8,1.42,11.72918457,1,1,209.8006829,Intel Core i5,0,256,Intel,Windows,44368
Asus,Notebook,4,1.63,9.6760046,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22906
Dell,Notebook,8,1.95,10.67259527,0,0,100.4546699,Intel Core i5,0,128,Intel,Windows,20111
Lenovo,2 in 1 Convertible,8,1.38,11.18267988,1,1,158.4825302,Intel Core i7,0,256,Intel,Windows,32995
Dell,Notebook,8,2,10.58085895,0,0,141.2119981,Intel Core i3,0,256,AMD,Windows,29261
HP,Workstation,8,3.14,11.6083981,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29031
Asus,Notebook,8,2.37,10.97771698,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29172
Dell,Ultrabook,8,1.29,11.28811452,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34573
Dell,Notebook,8,2.06,11.4423605,1,0,282.4239962,Intel Core i5,0,256,Nvidia,Windows,60699
Dell,Netbook,4,1.63,10.58760206,0,0,135.0942112,Other Intel Processor,0,128,Intel,Windows,27889
HP,Netbook,8,1.26,11.21190037,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,25570
Toshiba,Notebook,4,2.1,10.63485495,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20119
HP,Notebook,8,2.04,10.41969228,0,0,100.4546699,AMD Processor,2000,0,AMD,Windows,20167
Dell,Gaming,16,2.62,11.40151468,0,0,282.4239962,Intel Core i7,0,512,Nvidia,Windows,60709
Lenovo,Notebook,4,2.4,10.38737929,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,29304
HP,Gaming,12,3.74,11.4423605,0,1,127.3356746,Intel Core i7,1000,0,AMD,Windows,25960
MSI,Gaming,16,2.9,11.76501559,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,25887
Samsung,Ultrabook,8,0.81,11.28811452,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34573
Dell,Notebook,8,1.98,10.84353544,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29202
Dell,Notebook,8,2.18,10.64735344,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows,29246
Lenovo,Ultrabook,8,1.32,11.50335501,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,32669
Razer,Ultrabook,16,1.29,11.47054726,1,1,352.4651472,Intel Core i7,0,512,Intel,Windows,76382
HP,Netbook,4,1.23,9.928804361,0,0,135.0942112,Other Intel Processor,0,0,Intel,Others,28037
Dell,Gaming,16,4.36,11.80161302,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25879
Dell,Notebook,4,1.76,10.60227878,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22698
Lenovo,Notebook,4,2.1,10.16976231,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20223
Toshiba,Ultrabook,4,1.25,10.969494,0,0,111.9352036,Intel Core i5,0,128,Intel,Windows,22616
Lenovo,Ultrabook,8,1.13,11.79920696,0,1,157.3505121,Intel Core i7,0,512,Intel,Windows,32603
MSI,Gaming,8,2.4,11.06480418,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,29152
Lenovo,Ultrabook,8,1.13,11.51192496,0,1,157.3505121,Intel Core i5,0,0,Intel,Windows,32667
Toshiba,Notebook,4,1.75,10.18816712,0,0,111.9352036,Other Intel Processor,0,128,Intel,Windows,22791
Asus,2 in 1 Convertible,8,1.1,11.18932933,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34595
Dell,Notebook,4,1.76,10.34717287,0,0,111.9352036,Intel Core i3,500,0,Intel,Windows,22755
Acer,Netbook,4,1.35,9.847678816,0,1,135.0942112,Other Intel Processor,0,0,Intel,Others,28055
Acer,Notebook,8,1.5,10.4036663,0,1,157.3505121,Intel Core i3,0,128,Intel,Windows,32916
Razer,Gaming,32,3.49,12.58788256,1,0,254.6713491,Intel Core i7,0,512,Nvidia,Windows,54226
Lenovo,Ultrabook,16,1.1,11.62477735,0,1,209.8006829,Intel Core i7,0,512,Intel,Windows,44391
Asus,Notebook,4,2.1,10.22746491,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Others,29340
Lenovo,Notebook,8,1.7,11.05390261,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32770
Lenovo,Notebook,8,1.32,11.38409159,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32696
Dell,Gaming,16,3.21,11.90383371,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,28965
Asus,Gaming,16,2.9,11.76667054,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25887
Toshiba,Notebook,4,2,10.48134509,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20154
Lenovo,Notebook,4,1.5,9.759386209,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,22887
Asus,Notebook,8,2.3,10.35568356,0,0,141.2119981,Intel Core i5,128,0,Intel,Windows,29311
Asus,Gaming,16,2.73,11.47054726,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,25953
Dell,Gaming,32,4.42,12.00593479,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,25833
HP,Notebook,8,2.63,10.78900563,0,0,106.1130621,Intel Core i5,1000,0,Nvidia,Windows,21352
Dell,Notebook,8,2.18,10.54642998,0,0,100.4546699,Intel Core i5,0,128,Intel,Windows,20139
HP,Ultrabook,8,1.54,11.50925474,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32668
Dell,Notebook,4,2.18,10.58085895,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,29261
HP,2 in 1 Convertible,4,1.4,10.39718329,1,0,135.0942112,Other Intel Processor,0,0,Intel,Others,27932
Asus,Ultrabook,8,1.45,10.90898405,0,1,165.6321181,Intel Core i5,0,512,Nvidia,Windows,34657
HP,2 in 1 Convertible,8,1.28,11.70617509,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34479
HP,Ultrabook,8,1.54,11.26721724,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32722
HP,Notebook,4,1.86,9.6760046,0,0,100.4546699,Other Intel Processor,0,128,Intel,Others,20334
Asus,Gaming,16,2.1,11.52464374,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29049
Dell,Notebook,8,2.83,10.73829053,0,0,127.3356746,Intel Core i7,1000,0,AMD,Others,26117
Lenovo,Ultrabook,8,1.96,11.52674789,0,1,157.3505121,Intel Core i7,0,256,Nvidia,Windows,32664
Asus,Notebook,8,2.3,10.64378927,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29247
Dell,Notebook,8,1.9,10.82674595,0,0,141.2119981,Intel Core i5,0,128,Intel,Windows,29206
Asus,Notebook,4,2,10.08258391,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,20243
HP,2 in 1 Convertible,8,1.28,11.82293286,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34453
Dell,Notebook,8,1.62,10.45099374,1,0,165.6321181,Intel Core i5,1000,0,Intel,Windows,34760
Lenovo,Notebook,4,2.2,10.12616379,0,0,141.2119981,Intel Core i3,1000,0,Intel,Others,29363
Lenovo,Notebook,8,2.3,10.72157355,0,1,141.2119981,Intel Core i5,1000,0,Intel,Windows,29229
HP,Notebook,8,1.84,11.18267988,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows,29126
Toshiba,Notebook,4,1.05,11.13407502,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,34607
Lenovo,Gaming,8,2.5,10.90017342,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Others,29189
Dell,Ultrabook,16,1.29,11.68979217,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,59217
HP,Notebook,4,2.07,10.78900563,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,29214
Toshiba,Ultrabook,8,1.2,10.97407067,0,0,117.8265301,Intel Core i5,0,256,Intel,Windows,23934
Lenovo,2 in 1 Convertible,8,1.37,11.55114568,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows,34514
Acer,Notebook,8,1.56,10.78017555,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32831
Dell,Workstation,8,2.23,11.45880544,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29064
Lenovo,Notebook,4,2.38,10.93685707,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20051
Lenovo,Notebook,4,2.2,10.14726162,0,0,141.2119981,Intel Core i3,1000,0,AMD,Others,29358
Toshiba,Notebook,8,2,11.21118017,0,1,141.2119981,Intel Core i7,0,256,Intel,Windows,29120
Lenovo,Notebook,4,1.44,10.57543153,0,1,165.6321181,Intel Core i3,0,180,Intel,Windows,34732
Samsung,Ultrabook,16,1.23,11.49796126,0,0,146.860478,Intel Core i7,0,256,Nvidia,Windows,30321
Dell,Ultrabook,8,1.6,11.40804483,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,36920
Asus,Notebook,4,2,9.96449738,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,20269
Xiaomi,Ultrabook,8,1.28,10.81610756,0,1,165.6321181,Intel Core i5,0,256,Nvidia,Windows,34678
Dell,Notebook,4,2.18,10.79174911,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29214
HP,Notebook,4,2.04,10.70777173,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29232
HP,2 in 1 Convertible,4,1.28,11.41394456,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34544
HP,2 in 1 Convertible,4,2.3,10.50468785,1,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20148
Asus,Notebook,4,1.65,9.827763506,0,0,111.1413369,Other Intel Processor,0,0,Intel,Windows,22694
Lenovo,Notebook,8,2.2,10.48134509,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29283
Dell,Notebook,4,2.2,9.88635767,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20287
HP,2 in 1 Convertible,4,1.28,11.47054726,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34532
Dell,Notebook,4,2.18,10.09739572,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others,20240
Asus,Gaming,12,2.2,11.19805405,0,0,127.3356746,Intel Core i5,1000,128,Nvidia,Windows,26014
Acer,Netbook,4,1.25,9.669293165,0,1,135.0942112,Other Intel Processor,0,0,Intel,Others,28095
Lenovo,Notebook,4,2.8,9.913097231,0,0,106.1130621,AMD Processor,500,0,AMD,Windows,21548
HP,Notebook,4,1.95,11.11838843,0,0,157.3505121,Intel Core i5,0,128,Intel,Windows,32755
HP,2 in 1 Convertible,16,1.42,11.219074,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows,59322
Samsung,Ultrabook,8,1.17,11.41335615,0,0,146.860478,Intel Core i7,0,256,Intel,Windows,30340
Lenovo,Ultrabook,8,1.32,11.47054726,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32677
MSI,Gaming,16,2.43,11.85749852,0,1,254.6713491,Intel Core i7,2000,512,Nvidia,Windows,54390
Toshiba,Notebook,8,1.05,11.2719743,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34576
Dell,Gaming,8,2.62,10.80966977,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others,29210
HP,Notebook,8,2.04,10.77795579,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29217
Dell,Notebook,4,2.18,10.39555595,0,0,100.4546699,Intel Core i3,1000,0,AMD,Windows,20173
Dell,Notebook,8,1.9,10.81610756,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,29208
Dell,2 in 1 Convertible,8,1.24,11.58299213,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,59241
Asus,Gaming,32,3.58,11.12939483,0,1,127.3356746,Intel Core i7,0,512,Nvidia,Windows,26030
Dell,2 in 1 Convertible,16,1.22,11.38348535,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34551
Lenovo,Ultrabook,8,1.13,11.60066817,0,1,157.3505121,Intel Core i7,0,0,Intel,Windows,32647
Lenovo,Notebook,8,1.95,11.55778513,0,1,141.2119981,Intel Core i5,0,512,Intel,Windows,29042
LG,Ultrabook,16,1.08,11.62477735,1,1,141.2119981,Intel Core i7,0,512,Intel,Windows,29027
HP,Netbook,8,1.26,11.27738337,0,0,176.2325736,Intel Core i7,0,512,Intel,Windows,36949
Acer,Notebook,4,2.2,9.858883415,0,1,141.2119981,Other Intel Processor,0,0,Intel,Others,29423
Lenovo,Notebook,8,2.6,10.64632735,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29246
LG,Ultrabook,8,0.98,11.52464374,1,1,157.3505121,Intel Core i7,0,512,Intel,Windows,32664
Dell,Notebook,8,1.6,11.06979587,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32766
HP,Ultrabook,8,1.09,12.01471842,1,0,352.4651472,Other Intel Processor,0,240,Intel,Windows,76260
Lenovo,Notebook,6,2.2,10.64632735,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29246
HP,Notebook,8,2.04,10.90212825,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29189
Acer,Notebook,4,2.4,10.18816712,0,0,141.2119981,Intel Core i3,1000,0,Intel,Windows,29349
Lenovo,Notebook,4,1.44,10.75661865,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,34692
HP,Notebook,8,1.49,10.84249431,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34672
MSI,Gaming,16,2.7,11.35269474,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25980
Dell,Gaming,16,2.6,11.18267988,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29126
MSI,Gaming,8,2.2,10.99656463,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29168
Dell,Notebook,4,2.18,10.50496527,0,0,100.4546699,Intel Core i5,1000,0,AMD,Windows,20148
HP,Ultrabook,8,1.84,11.1433625,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,29135
HP,Ultrabook,8,1.39,11.0222083,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows,59367
Toshiba,Notebook,16,2.4,11.5638847,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29041
Lenovo,2 in 1 Convertible,8,1.37,11.48489629,1,1,165.6321181,Intel Core i5,0,512,Intel,Windows,34528
Dell,Notebook,4,1.95,10.56846856,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20134
Lenovo,Ultrabook,8,1.36,11.38409159,0,1,176.2325736,Intel Core i7,0,256,Intel,Windows,36926
HP,Notebook,8,2.31,11.03603739,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29159
Dell,Notebook,4,2.18,10.53808986,0,0,100.4546699,Intel Core i5,1000,0,Intel,Windows,20141
HP,Notebook,4,1.95,11.0222083,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22604
Lenovo,Notebook,4,2.2,9.708902303,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,20327
HP,Ultrabook,4,1.26,11.34010804,0,0,176.2325736,Intel Core i5,500,0,Intel,Windows,36935
HP,Notebook,4,1.86,9.641641634,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,20342
Lenovo,2 in 1 Convertible,16,1.3,11.47054726,1,1,276.0535301,Intel Core i7,0,1000,Intel,Windows,59266
Toshiba,Notebook,4,1.47,10.98316164,0,1,157.3505121,Intel Core i5,0,128,Intel,Windows,32786
HP,Netbook,8,1.26,11.39554095,0,0,176.2325736,Intel Core i5,0,256,Intel,Windows,36923
Dell,Notebook,4,2.18,10.30099468,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,20194
MSI,Gaming,8,2.2,11.06480418,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29152
Dell,Ultrabook,8,1.36,11.3774026,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32697
Dell,Gaming,16,4.36,11.89782208,0,0,169.7808994,Intel Core i7,1000,512,Nvidia,Windows,35365
HP,Gaming,8,2.75,11.219074,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,Windows,26010
Asus,Notebook,4,2.8,10.24843803,0,0,106.1130621,Other Intel Processor,1000,0,Nvidia,Windows,21473
Acer,Notebook,4,2.23,10.4036663,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20171
Toshiba,Notebook,8,2.2,10.99575173,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,20038
Lenovo,2 in 1 Convertible,8,1.1,11.14491104,1,1,194.9475372,Other Intel Processor,0,256,Intel,Windows,41171
Lenovo,Gaming,16,2.5,10.8823158,0,1,141.2119981,AMD Processor,1000,512,AMD,Windows,29193
Dell,Ultrabook,8,1.36,11.27007419,1,0,176.2325736,Intel Core i5,0,256,Intel,Windows,36951
Lenovo,Notebook,8,2.2,10.50497986,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others,29278
Dell,Notebook,4,2.36,10.46628456,0,0,106.1130621,Intel Core i3,1000,0,AMD,Windows,21424
Acer,Notebook,4,1.68,9.830632948,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,22871
HP,Workstation,8,2,11.69380198,0,1,141.2119981,Intel Core i7,0,8,Nvidia,Windows,29012
Dell,Ultrabook,8,1.36,11.45711673,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,32680
Toshiba,Notebook,8,1.2,11.26175274,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34578
Asus,2 in 1 Convertible,8,1.2,11.03087387,0,0,176.2325736,Other Intel Processor,0,0,Intel,Others,37005
Lenovo,Ultrabook,8,1.7,11.28141434,0,1,157.3505121,Intel Core i7,0,256,Intel,Windows,32719
Dell,Gaming,16,4.36,12.03198779,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,Windows,54351
Dell,2 in 1 Convertible,8,1.24,11.52464374,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34520
HP,2 in 1 Convertible,4,1.45,10.62842406,1,0,135.0942112,Other Intel Processor,0,256,Intel,Windows,27880
Dell,Ultrabook,8,1.3,11.12075716,0,0,276.0535301,Intel Core i7,0,256,Intel,Windows,59344
Acer,2 in 1 Convertible,4,1.25,9.93914037,1,1,135.0942112,Other Intel Processor,0,0,Intel,Others,28034
Toshiba,Notebook,8,1.2,11.31184669,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34567
Lenovo,Ultrabook,8,1.36,11.44863011,0,1,176.2325736,Intel Core i5,0,256,Intel,Windows,36911
Acer,Notebook,12,2.4,10.89227605,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29191
Toshiba,Ultrabook,8,1.1,11.46553193,1,0,176.2325736,Intel Core i7,0,512,Intel,Windows,36907
HP,Notebook,8,2.04,10.71667123,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,Windows,20101
Dell,Notebook,4,2.25,10.11893088,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others,20235
Dell,Notebook,4,1.9,10.69094441,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20107
HP,Notebook,4,2.04,10.50497986,0,0,141.2119981,Intel Core i3,500,0,Intel,Windows,29278
Dell,Gaming,32,4.42,12.03040125,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25828
Lenovo,Notebook,6,2.4,10.51947287,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,29275
Dell,2 in 1 Convertible,16,1.22,11.52464374,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,59254
Dell,Ultrabook,8,1.5,11.55778003,1,0,209.8006829,Intel Core i7,0,256,Intel,Windows,44406
Dell,Gaming,32,4.42,11.91293572,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25854
Toshiba,Notebook,8,1.95,11.04883074,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32771
Asus,Gaming,16,2.73,11.60110732,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25924
HP,Notebook,8,2.04,10.86209267,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29198
Lenovo,Notebook,4,1.7,10.88531431,0,0,111.9352036,Intel Core i5,0,0,Intel,Windows,22635
Asus,2 in 1 Convertible,16,2.3,11.47054726,1,0,282.4239962,Intel Core i7,2000,512,Nvidia,Windows,60693
HP,Notebook,6,2.04,10.3368635,0,0,100.4546699,Intel Core i7,1000,0,Intel,Windows,20186
Asus,Gaming,16,2.99,11.4423605,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25960
Dell,2 in 1 Convertible,12,2.19,11.14491104,1,1,141.2119981,Intel Core i7,0,512,Intel,Windows,29135
Toshiba,Notebook,4,1.2,11.06146249,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,34623
Lenovo,Notebook,6,2.2,10.28365947,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,29327
Fujitsu,Notebook,4,2.3,10.45099374,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,20160
Toshiba,Notebook,4,1.75,10.79448509,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22655
Dell,Notebook,4,2.25,10.37082262,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows,20178
HP,Notebook,8,2.04,10.66764477,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows,29241
Lenovo,Gaming,8,2.5,11.05642892,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29154
Dell,Notebook,8,2.36,10.59430001,0,0,100.4546699,Intel Core i7,1000,0,AMD,Windows,20128
Dell,Notebook,8,1.6,10.99575173,0,0,157.3505121,Intel Core i5,0,128,Intel,Windows,32783
HP,Netbook,8,0.97,11.52937188,0,0,176.2325736,Other Intel Processor,0,512,Intel,Windows,36893
HP,Notebook,4,2.1,10.18816712,0,0,141.2119981,Intel Core i3,1000,128,AMD,Windows,29349
